xf,lnx,lnq
8.956272864981711,-4.6000000000000325,1.8
9.997651588759911,-4.6000000000000325,2.3
11.324937130331747,-4.6000000000000325,2.8
13.017255781991052,-4.6000000000000325,3.3
15.17583501175233,-4.6000000000000325,3.8
17.930192193631104,-4.6000000000000325,4.3
21.4460637284149,-4.6000000000000325,4.8
25.935564304358888,-4.6000000000000325,5.3
31.670204261391145,-4.6000000000000325,5.8
38.99757022603149,-4.6000000000000325,6.3
48.362701405422705,-4.6000000000000325,6.8
60.33548531046329,-4.6000000000000325,7.3
75.64577036008525,-4.6000000000000325,7.8
95.22837207044665,-4.6000000000000325,8.3
120.28076420456829,-4.6000000000000325,8.8
152.33703464414148,-4.6000000000000325,9.3
193.36269697451084,-4.6000000000000325,9.8
6.951902037727769,-4.400000000000032,0.3
7.447238405244129,-4.400000000000032,0.8
8.078380934441899,-4.400000000000032,1.3
8.882603341641712,-4.400000000000032,1.8
9.90760170269977,-4.400000000000032,2.3
11.214399394157375,-4.400000000000032,2.8
12.881070824183528,-4.400000000000032,3.3
15.007513390327656,-4.400000000000032,3.8
17.721562087166408,-4.400000000000032,4.3
21.18682441045163,-4.400000000000032,4.8
25.612719852044677,-4.400000000000032,5.3
31.267344993647843,-4.400000000000032,5.8
38.493960499110734,-4.400000000000032,6.3
47.73212108868378,-4.400000000000032,6.8
59.54475785100932,-4.400000000000032,7.3
74.65289196379535,-4.400000000000032,7.8
93.98013308346484,-4.400000000000032,8.3
118.70972387423404,-4.400000000000032,8.8
150.3576722843312,-4.400000000000032,9.3
190.86651387404217,-4.400000000000032,9.8
6.913672183034186,-4.200000000000032,0.3
7.401264733971306,-4.200000000000032,0.8
8.022721476636528,-4.200000000000032,1.3
8.814833050230165,-4.200000000000032,1.8
9.824683913595713,-4.200000000000032,2.3
11.112523692875413,-4.200000000000032,2.8
12.755448109141806,-4.200000000000032,3.3
14.852116471751595,-4.200000000000032,3.8
17.528797022498683,-4.200000000000032,4.3
20.947113768994235,-4.200000000000032,4.8
25.31397398731356,-4.200000000000032,5.3
30.894290879303476,-4.200000000000032,5.8
38.02728936662299,-4.200000000000032,6.3
47.147405497830086,-4.200000000000032,6.8
58.811075296401235,-4.200000000000032,7.3
73.73107486517338,-4.200000000000032,7.8
92.82054299395385,-4.200000000000032,8.3
117.24941965255425,-4.200000000000032,8.8
148.5168061320065,-4.200000000000032,9.3
188.54374338756872,-4.200000000000032,9.8
6.878695068437064,-4.000000000000032,0.3
7.359152315308711,-4.000000000000032,0.8
7.971678547073612,-4.000000000000032,1.3
8.752616075220331,-4.000000000000032,1.8
9.748481483208634,-4.000000000000032,2.3
11.018805639484965,-4.000000000000032,2.8
12.639774688654025,-4.000000000000032,3.3
14.708896711307386,-4.000000000000032,3.8
17.35098239895853,-4.000000000000032,4.3
20.72580962820508,-4.000000000000032,4.8
25.037946322614353,-4.000000000000032,5.3
30.549339974990207,-4.000000000000032,5.8
37.595454014864956,-4.000000000000032,6.3
46.605951551373934,-4.000000000000032,6.8
58.13120963081516,-4.000000000000032,7.3
72.87630963502072,-4.000000000000032,7.8
91.74461440815855,-4.000000000000032,8.3
115.89363912713551,-4.000000000000032,8.8
146.80668802098032,-4.000000000000032,9.3
186.38471052281636,-4.000000000000032,9.8
6.846725646687079,-3.800000000000032,0.3
7.3206118143755585,-3.800000000000032,0.8
7.92490803697659,-3.800000000000032,1.3
8.695540625964298,-3.800000000000032,1.8
9.678498991938644,-3.800000000000032,2.3
10.9326464301911,-3.800000000000032,2.8
12.53332385022247,-3.800000000000032,3.3
14.57696899036153,-3.800000000000032,3.8
17.187036711753677,-3.800000000000032,4.3
20.521586738970928,-3.800000000000032,4.8
24.783008746058446,-3.800000000000032,5.3
30.230487431422684,-3.800000000000032,5.8
37.19598045622263,-3.800000000000032,6.3
46.10470044884069,-3.800000000000032,6.8
57.50137231186491,-3.800000000000032,7.3
72.08389626653845,-3.800000000000032,7.8
90.74650783156554,-3.800000000000032,8.3
114.63511699646008,-3.800000000000032,8.8
145.21826708683275,-3.800000000000032,9.3
184.37812654111818,-3.800000000000032,9.8
6.817504461724196,-3.6000000000000316,0.3
7.28533704879059,-3.6000000000000316,0.8
7.882045995446953,-3.6000000000000316,1.3
8.643171397609708,-3.6000000000000316,1.8
9.614213004992958,-3.6000000000000316,2.3
10.853413727802288,-3.6000000000000316,2.8
12.435328578613646,-3.6000000000000316,3.3
14.4553995765719,-3.6000000000000316,3.8
17.035819628974153,-3.6000000000000316,4.3
20.33304846094328,-3.6000000000000316,4.8
24.547446282493482,-3.6000000000000316,5.3
29.93562246314846,-3.6000000000000316,5.8
36.826265230858574,-3.6000000000000316,6.3
45.64043484476127,-3.6000000000000316,6.8
56.91758030532422,-3.6000000000000316,7.3
71.34889577327787,-3.6000000000000316,7.8
89.82008968251625,-3.6000000000000316,8.3
113.46622555104291,-3.6000000000000316,8.8
143.74204528530146,-3.6000000000000316,9.3
182.51215025733492,-3.6000000000000316,9.8
6.790774312078728,-3.4000000000000314,0.3
7.2530245462949035,-3.4000000000000314,0.8
7.842731751343383,-3.4000000000000314,1.3
8.59507707714245,-3.4000000000000314,1.8
9.55510496982367,-3.4000000000000314,2.3
10.780481191486736,-3.4000000000000314,2.8
12.34502925016942,-3.4000000000000314,3.3
14.34326387807943,-3.4000000000000314,3.8
16.89620215363798,-3.4000000000000314,4.3
20.158812244938048,-3.4000000000000314,4.8
24.329561513177374,-3.4000000000000314,5.3
29.662656201897978,-3.4000000000000314,5.8
36.48373228883654,-3.4000000000000314,6.3
45.20997172804148,-3.4000000000000314,6.8
56.37589364793859,-3.4000000000000314,7.3
70.66642327126087,-3.4000000000000314,7.8
88.95929442123813,-3.4000000000000314,8.3
112.37942274930631,-3.4000000000000314,8.8
142.36863254217002,-3.4000000000000314,9.3
180.77507669248723,-3.4000000000000314,9.8
6.766290320602997,-3.2000000000000313,0.3
7.2233853625434055,-3.2000000000000313,0.8
7.806621883697186,-3.2000000000000313,1.3
8.550846961441998,-3.2000000000000313,1.8
9.500681089886964,-3.2000000000000313,2.3
10.713252355320936,-3.2000000000000313,2.8
12.261702441011174,-3.2000000000000313,3.3
14.239681325310567,-3.2000000000000313,3.8
16.767108996127824,-3.2000000000000313,4.3
19.997561253610016,-3.2000000000000313,4.8
24.127737627226235,-3.2000000000000313,5.3
29.40959889183706,-3.2000000000000313,5.8
36.16592770488487,-3.2000000000000313,6.3
44.81027886022524,-3.2000000000000313,6.8
55.87255884906326,-3.2000000000000313,7.3
70.03182488013964,-3.2000000000000313,7.8
88.1583431096957,-3.2000000000000313,8.3
111.36752262853504,-3.2000000000000313,8.8
141.08908175622625,-3.2000000000000313,9.3
179.15575260554178,-3.2000000000000313,9.8
6.7438254066333085,-3.000000000000031,0.3
7.196151502168701,-3.000000000000031,0.8
7.773397811147525,-3.000000000000031,1.3
8.510099983580064,-3.000000000000031,1.8
9.45048311755914,-3.000000000000031,2.3
10.651173593987888,-3.000000000000031,2.8
12.184676566916465,-3.000000000000031,3.3
14.143834305098647,-3.000000000000031,3.8
16.647541570531594,-3.000000000000031,4.3
19.848072372411885,-3.000000000000031,4.8
23.940472629665493,-3.000000000000031,5.3
29.174601764370443,-3.000000000000031,5.8
35.87057104830001,-3.000000000000031,6.3
44.43853791710104,-3.000000000000031,6.8
55.40408664109585,-3.000000000000031,7.3
69.44077362088454,-3.000000000000031,7.8
87.41186187290687,-3.000000000000031,8.3
110.42384184586527,-3.000000000000031,8.8
139.89507031408942,-3.000000000000031,9.3
177.64380160419472,-3.000000000000031,9.8
6.723172694524618,-2.800000000000031,0.3
7.171078743721235,-2.800000000000031,0.8
7.742769129427657,-2.800000000000031,1.3
8.47248868041319,-2.800000000000031,1.8
9.404093096154375,-2.800000000000031,2.3
10.593739816902012,-2.800000000000031,2.8
12.113338748797904,-2.800000000000031,3.3
14.054976468537678,-2.800000000000031,3.8
16.53658808039586,-2.800000000000031,4.3
19.709228489167536,-2.800000000000031,4.8
23.766394330996484,-2.800000000000031,5.3
28.955975378961224,-2.800000000000031,5.8
35.59557787243993,-2.800000000000031,6.3
44.0921721193638,-2.800000000000031,6.8
54.96728598762398,-2.800000000000031,7.3
68.88931134266585,-2.800000000000031,7.8
86.71493366737467,-2.800000000000031,8.3
109.54226368880633,-2.800000000000031,8.8
138.77897934178642,-2.800000000000031,9.3
176.22972238646983,-2.800000000000031,9.8
6.704145974831288,-2.6000000000000307,0.3
7.147947178811783,-2.6000000000000307,0.8
7.714474246228651,-2.6000000000000307,1.3
8.437699944805228,-2.6000000000000307,1.8
9.36113425597544,-2.6000000000000307,2.3
10.540495540564763,-2.6000000000000307,2.8
12.04713610130117,-2.6000000000000307,3.3
13.972434285024022,-2.6000000000000307,3.8
16.433425398916143,-2.6000000000000307,4.3
19.580020775405607,-2.6000000000000307,4.8
23.604263122426687,-2.6000000000000307,5.3
28.752193007092426,-2.6000000000000307,5.8
35.339063849722976,-2.6000000000000307,6.3
43.76885129515206,-2.6000000000000307,6.8
54.559270292591464,-2.6000000000000307,7.3
68.37385635081193,-2.6000000000000307,7.8
86.06310766617193,-2.6000000000000307,8.3
108.71724963833091,-2.6000000000000307,8.8
137.7339079697488,-2.6000000000000307,9.3
174.90490636016298,-2.6000000000000307,9.8
6.686578996928557,-2.4000000000000306,0.3
7.126560379635417,-2.4000000000000306,0.8
7.688279394362722,-2.4000000000000306,1.3
8.405453848522749,-2.4000000000000306,1.8
9.321269602713551,-2.4000000000000306,2.3
10.491033187839783,-2.4000000000000306,2.8
11.985573675331459,-2.4000000000000306,3.3
13.895604544176477,-2.4000000000000306,3.8
16.337316026107956,-2.4000000000000306,4.3
19.459544969280508,-2.4000000000000306,4.8
23.452967423321997,-2.4000000000000306,5.3
28.561885043336904,-2.4000000000000306,5.8
35.09933789569331,-2.4000000000000306,6.3
43.46648340420175,-2.4000000000000306,6.8
54.177446933542285,-2.4000000000000306,7.3
67.8911904601817,-2.4000000000000306,7.8
85.45238322051638,-2.4000000000000306,8.3
107.94381947229945,-2.4000000000000306,8.8
136.75364861768753,-2.4000000000000306,9.3
173.66160690481826,-2.4000000000000306,9.8
6.670324117135679,-2.2000000000000304,0.3
7.1067438100389,-2.2000000000000304,0.8
7.663976750590214,-2.2000000000000304,1.3
8.375501401193937,-2.2000000000000304,1.8
9.28419923334324,-2.2000000000000304,2.3
10.44498985814391,-2.2000000000000304,2.8
11.928210555633868,-2.2000000000000304,3.3
13.823949623615968,-2.2000000000000304,3.8
16.247602331795406,-2.2000000000000304,4.3
19.346994351575944,-2.2000000000000304,4.8
23.311515089054506,-2.2000000000000304,5.3
28.383828470149638,-2.2000000000000304,5.8
34.87488922363132,-2.2000000000000304,6.3
43.18319859971414,-2.2000000000000304,6.8
53.81949760361791,-2.2000000000000304,7.3
67.43843470900427,-2.2000000000000304,7.8
84.8791798100259,-2.2000000000000304,8.3
107.21751403175718,-2.2000000000000304,8.8
135.83264079890245,-2.2000000000000304,9.3
172.4928819868751,-2.2000000000000304,9.8
6.655250642937347,-2.00000000000003,0.3
7.088342879935187,-2.00000000000003,0.8
7.641382132834654,-2.00000000000003,1.3
8.347621807759488,-2.00000000000003,1.8
9.249657052265007,-2.00000000000003,2.3
10.402043377038758,-2.00000000000003,2.8
11.874655089020528,-2.00000000000003,3.3
13.756991704121575,-2.00000000000003,3.8
16.163699519949475,-2.00000000000003,4.3
19.241651164000185,-2.00000000000003,4.8
23.1790229162322,-2.00000000000003,5.3
28.216933993275042,-2.00000000000003,5.8
34.66437154116248,-2.00000000000003,6.3
42.917329776767076,-2.00000000000003,6.8
53.48335432655255,-2.00000000000003,7.3
67.01301973497414,-2.00000000000003,7.8
84.34030039832643,-2.00000000000003,8.3
106.53434982818149,-2.00000000000003,8.8
134.96591481675947,-2.00000000000003,9.3
171.39252423740817,-2.00000000000003,9.8
6.641243086373764,-1.8000000000000302,0.3
7.071220893173075,-1.8000000000000302,0.8
7.620332571510151,-1.8000000000000302,1.3
8.321619576254657,-1.8000000000000302,1.8
9.2174073085489,-1.8000000000000302,2.3
10.361908130983572,-1.8000000000000302,2.8
11.824559853539565,-1.8000000000000302,3.3
13.6943066712731,-1.8000000000000302,3.8
16.085088212384445,-1.8000000000000302,4.3
19.142877563999697,-1.8000000000000302,4.8
23.05470558210717,-1.8000000000000302,5.3
28.060232484765315,-1.8000000000000302,5.8
34.46658639777904,-1.8000000000000302,6.3
42.66739207743591,-1.8000000000000302,6.8
53.16717418745196,-1.8000000000000302,7.3
66.61265456795186,-1.8000000000000302,7.8
83.83289283340626,-1.8000000000000302,8.3
105.89077123287059,-1.8000000000000302,8.8
134.1490324673241,-1.8000000000000302,9.3
170.3549873182923,-1.8000000000000302,9.8
6.6281994535951805,-1.6000000000000303,0.3
7.055257037932146,-1.6000000000000303,0.8
7.600683931218237,-1.6000000000000303,1.3
8.297321685623556,-1.6000000000000303,1.8
9.187241205111397,-1.6000000000000303,2.3
10.324330988685016,-1.6000000000000303,2.8
11.777616732321842,-1.6000000000000303,3.3
13.63551814408662,-1.6000000000000303,3.8
16.01130718701719,-1.6000000000000303,4.3
19.050106768235217,-1.6000000000000303,4.8
22.937864814868846,-1.6000000000000303,5.3
27.91286170922176,-1.6000000000000303,5.8
34.28046688053206,-1.6000000000000303,6.3
42.43206282476394,-1.6000000000000303,6.8
52.86931459274463,-1.6000000000000303,7.3
66.23529607670741,-1.6000000000000303,7.8
83.35441205758283,-1.6000000000000303,8.3
105.28360366993286,-1.6000000000000303,8.8
133.37802898769755,-1.6000000000000303,9.3
169.37531383646157,-1.6000000000000303,9.8
6.6160296410251345,-1.4000000000000303,0.3
7.040344502330608,-1.4000000000000303,0.8
7.582308680580641,-1.4000000000000303,1.3
8.274574929881169,-1.4000000000000303,1.8
9.158973718953437,-1.4000000000000303,2.3
10.289087476237132,-1.4000000000000303,2.8
11.733552293850874,-1.4000000000000303,3.3
13.5802918749653,-1.4000000000000303,3.8
15.94194656753094,-1.4000000000000303,4.3
18.962834746414657,-1.4000000000000303,4.8
22.827879236687476,-1.4000000000000303,5.3
27.774053874340424,-1.4000000000000303,5.8
34.105062321891495,-1.4000000000000303,6.3
42.21016270201702,-1.4000000000000303,6.8
52.58831006497814,-1.4000000000000303,7.3
65.8791203105307,-1.4000000000000303,7.8
82.90258466038136,-1.4000000000000303,8.3
104.71000971027316,-1.4000000000000303,8.8
132.64935860109085,-1.4000000000000303,9.3
168.44906772296434,-1.4000000000000303,9.8
6.604653972436796,-1.2000000000000304,0.3
7.026388755511187,-1.2000000000000304,0.8
7.565093857814252,-1.2000000000000304,1.3
8.253243495259598,-1.2000000000000304,1.8
9.132440700201645,-1.2000000000000304,2.3
10.255978287455923,-1.2000000000000304,2.8
11.692123576880128,-1.2000000000000304,3.3
13.528330639915186,-1.2000000000000304,3.8
15.876641608957224,-1.2000000000000304,4.3
18.880612641563474,-1.2000000000000304,4.8
22.724195094610305,-1.2000000000000304,5.3
27.64312426915394,-1.2000000000000304,5.8
33.93952434298937,-1.2000000000000304,6.3
42.00063857462603,-1.2000000000000304,6.8
52.322851061960336,-1.2000000000000304,7.3
65.54249633964525,-1.2000000000000304,7.8
82.47537652058995,-1.2000000000000304,8.3
104.16744899001584,-1.2000000000000304,8.8
131.9598448028201,-1.2000000000000304,9.3
167.57227249624097,-1.2000000000000304,9.8
6.594001888882753,-1.0000000000000304,0.3
7.013306008218519,-1.0000000000000304,0.8
7.548939248614616,-1.0000000000000304,1.3
8.233206790044958,-1.0000000000000304,1.8
9.107496273520317,-1.0000000000000304,2.3
10.224826157725879,-1.0000000000000304,2.8
11.65311431416166,-1.0000000000000304,3.3
13.479369660393496,-1.0000000000000304,3.8
15.8150671294282,-1.0000000000000304,4.3
18.80303997795382,-1.0000000000000304,4.8
22.626317954089956,-1.0000000000000304,5.3
27.51946108152572,-1.0000000000000304,5.8
33.78309434458312,-1.0000000000000304,6.3
41.802548092922244,-1.0000000000000304,6.8
52.071764990334636,-1.0000000000000304,7.3
65.22396280425289,-1.0000000000000304,7.8
82.07096379673642,-1.0000000000000304,8.3
103.65364227412017,-1.0000000000000304,8.8
131.3066357846032,-1.0000000000000304,9.3
166.74135590253826,-1.0000000000000304,9.8
6.584010790155076,-0.8000000000000305,0.3
7.001021851312272,-0.8000000000000305,0.8
7.533755774505378,-0.8000000000000305,1.3
8.21435752490897,-0.8000000000000305,1.8
9.084010539263225,-0.8000000000000305,2.3
10.195473098191329,-0.8000000000000305,2.8
11.61633159115816,-0.8000000000000305,3.3
13.4331725521458,-0.8000000000000305,3.8
15.756932582447943,-0.8000000000000305,4.3
18.72975864979502,-0.8000000000000305,4.8
22.533805346704547,-0.8000000000000305,5.3
27.402516384543627,-0.8000000000000305,5.8
33.63509243301331,-0.8000000000000305,6.3
41.61504605999231,-0.8000000000000305,6.8
51.83399939425103,-0.8000000000000305,7.3
64.92220714830908,-0.8000000000000305,7.8
81.68770723640502,-0.8000000000000305,8.3
103.16653962852051,-0.8000000000000305,8.8
130.68716495165,-0.8000000000000305,9.3
165.95310087691,-0.8000000000000305,9.8
6.574625019075439,-0.6000000000000305,0.3
6.989470062000835,-0.6000000000000305,0.8
7.519464079572334,-0.6000000000000305,1.3
8.19660002935781,-0.6000000000000305,1.8
9.061867557163158,-0.6000000000000305,2.3
10.16777796961489,-0.6000000000000305,2.8
11.581602914780332,-0.6000000000000305,3.3
13.389527770798475,-0.6000000000000305,3.8
15.701977732939948,-0.6000000000000305,4.3
18.660447645902718,-0.6000000000000305,4.8
22.446260317345512,-0.6000000000000305,5.3
27.29179822478275,-0.6000000000000305,5.8
33.494907698875295,-0.6000000000000305,6.3
41.43737246345478,-0.6000000000000305,6.8
51.60860719444421,-0.6000000000000305,7.3
64.63604738414281,-0.6000000000000305,7.8
81.32412961418066,-0.6000000000000305,8.3
102.7042924653469,-0.6000000000000305,8.8
130.09911624072762,-0.6000000000000305,9.3
165.20460246267368,-0.6000000000000305,9.8
6.565794976258764,-0.4000000000000305,0.3
6.978591563288562,-0.4000000000000305,0.8
7.505993298426173,-0.4000000000000305,1.3
8.17984878388329,-0.4000000000000305,1.8
9.040963588135577,-0.4000000000000305,2.3
10.141614366546573,-0.4000000000000305,2.8
11.548773656719444,-0.4000000000000305,3.3
13.348245511290338,-0.4000000000000305,3.8
15.649968884919288,-0.4000000000000305,4.3
18.5948184467885,-0.4000000000000305,4.8
22.36332579321161,-0.4000000000000305,5.3
27.186863717318875,-0.4000000000000305,5.8
33.36198973165532,-0.4000000000000305,6.3
41.2688420275776,-0.4000000000000305,6.8
51.39473380082255,-0.4000000000000305,7.3
64.36441616961847,-0.4000000000000305,7.8
80.9788960284088,-0.4000000000000305,8.3
102.26522912727766,-0.4000000000000305,8.8
129.54039382532986,-0.4000000000000305,9.3
164.49323017577012,-0.4000000000000305,9.8
6.557476351623586,-0.2000000000000305,0.3
6.968333520521204,-0.2000000000000305,0.8
7.493279986336388,-0.2000000000000305,1.3
8.164027145139054,-0.2000000000000305,1.8
9.021205567066684,-0.2000000000000305,2.3
10.116868779195482,-0.2000000000000305,2.8
11.517704832021101,-0.2000000000000305,3.3
13.309155013475838,-0.2000000000000305,3.8
15.600695602864858,-0.2000000000000305,4.3
18.532611023577964,-0.2000000000000305,4.8
22.284679688354604,-0.2000000000000305,5.3
27.08731304185204,-0.2000000000000305,5.8
33.23584124066956,-0.2000000000000305,6.3
41.108835126279246,-0.2000000000000305,6.8
51.19160590211627,-0.2000000000000305,7.3
64.1063469554099,-0.2000000000000305,7.8
80.65079675714487,-0.2000000000000305,8.3
101.84783364018394,-0.2000000000000305,8.8
129.00909574836464,-0.2000000000000305,9.3
163.8165952437633,-0.2000000000000305,9.8
6.549629458903465,-3.047562202596055e-14,0.3
6.958648558892043,-3.047562202596055e-14,0.8
7.481267192452778,-3.047562202596055e-14,1.3
8.149066241433697,-3.047562202596055e-14,1.8
9.002509779419523,-3.047562202596055e-14,2.3
10.09343900035196,-3.047562202596055e-14,2.8
11.488271173493542,-3.047562202596055e-14,3.3
13.272102226168244,-3.047562202596055e-14,3.8
15.553967868790082,-3.047562202596055e-14,4.3
18.473590368071363,-3.047562202596055e-14,4.8
22.210030657408353,-3.047562202596055e-14,5.3
26.992784234160663,-3.047562202596055e-14,5.8
33.116011652474256,-3.047562202596055e-14,6.3
40.95678989734905,-3.047562202596055e-14,6.8
50.998521735878484,-3.047562202596055e-14,7.3
63.860961959643596,-3.047562202596055e-14,7.8
80.3387323732816,-3.047562202596055e-14,8.3
101.4507272627499,-3.047562202596055e-14,8.8
128.50349102219008,-3.047562202596055e-14,9.3
163.17252214849424,-3.047562202596055e-14,9.8
